deg,EM_H_KA_25,EM_H_K_25,EM_H_KA_12,F16_19HD,EM_H_KU_12,EM_H_KU_25,F16_37HD,EM_H_K_12,xcoord,ycoord
1.19,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.585105,-37.274563
1.1925,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.582605,-37.274563
1.195,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.580105,-37.274563
1.1975,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.577605,-37.274563
1.2,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.575105,-37.274563
1.2025,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.572605,-37.274563
1.205,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.570105,-37.274563
1.2075,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.567605,-37.274563
1.21,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.565105,-37.274563
1.2125,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.562605,-37.274563
1.215,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.560105,-37.274563
1.2175,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.557605,-37.274563
1.22,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.555105,-37.274563
1.2225,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.552605,-37.274563
1.225,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.550105,-37.274563
1.2275,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.547605,-37.274563
1.23,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.545105,-37.274563
1.2325,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.542605,-37.274563
1.235,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.540105,-37.274563
1.2375,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.537605,-37.274563
1.24,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.535105,-37.274563
1.2425,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.532605,-37.274563
1.245,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.530105,-37.274563
1.2475,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.527605,-37.274563
1.25,264.70602,266.71567,266.21109,259.41,268.5592,264.18961,260.13,270.28281,-59.525105,-37.274563
1.2525,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.522605,-37.274563
1.255,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.520105,-37.274563
1.2575,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.517605,-37.274563
1.26,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.515105,-37.274563
1.2625,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.512605,-37.274563
1.265,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.510105,-37.274563
1.2675,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.507605,-37.274563
1.27,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.505105,-37.274563
1.2725,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.502605,-37.274563
1.275,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.500105,-37.274563
1.2775,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.497605,-37.274563
1.28,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.495105,-37.274563
1.2825,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.492605,-37.274563
1.285,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.490105,-37.274563
1.2875,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.487605,-37.274563
1.29,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.485105,-37.274563
1.2925,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.482605,-37.274563
1.295,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.480105,-37.274563
1.2975,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.477605,-37.274563
1.3,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.475105,-37.274563
1.3025,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.472605,-37.274563
1.305,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.470105,-37.274563
1.3075,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.467605,-37.274563
1.31,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.465105,-37.274563
1.3125,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.462605,-37.274563
1.315,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.460105,-37.274563
1.3175,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.457605,-37.274563
1.32,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.455105,-37.274563
1.3225,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.452605,-37.274563
1.325,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.450105,-37.274563
1.3275,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.447605,-37.274563
1.33,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.445105,-37.274563
1.3325,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.442605,-37.274563
1.335,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.440105,-37.274563
1.3375,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.437605,-37.274563
1.34,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.435105,-37.274563
1.3425,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.432605,-37.274563
1.345,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.430105,-37.274563
1.3475,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.427605,-37.274563
1.35,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.425105,-37.274563
1.3525,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.422605,-37.274563
1.355,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.420105,-37.274563
1.3575,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.417605,-37.274563
1.36,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.415105,-37.274563
1.3625,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.412605,-37.274563
1.365,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.410105,-37.274563
1.3675,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.407605,-37.274563
1.37,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.405105,-37.274563
1.3725,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.402605,-37.274563
1.375,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.400105,-37.274563
1.3775,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.397605,-37.274563
1.38,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.395105,-37.274563
1.3825,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.392605,-37.274563
1.385,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.390105,-37.274563
1.3875,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.387605,-37.274563
1.39,264.70602,266.71567,265.54529,259.41,262.74838,264.18961,260.13,266.40335,-59.385105,-37.274563
1.3925,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.382605,-37.274563
1.395,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.380105,-37.274563
1.3975,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.377605,-37.274563
1.4,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.375105,-37.274563
1.4025,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.372605,-37.274563
1.405,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.370105,-37.274563
1.4075,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.367605,-37.274563
1.41,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.365105,-37.274563
1.4125,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.362605,-37.274563
1.415,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.360105,-37.274563
1.4175,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.357605,-37.274563
1.42,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.355105,-37.274563
1.4225,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.352605,-37.274563
1.425,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.350105,-37.274563
1.4275,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.347605,-37.274563
1.43,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.345105,-37.274563
1.4325,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.342605,-37.274563
1.435,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.340105,-37.274563
1.4375,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.337605,-37.274563
1.44,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.335105,-37.274563
1.4425,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.332605,-37.274563
1.445,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.330105,-37.274563
1.4475,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.327605,-37.274563
1.45,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.325105,-37.274563
1.4525,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.322605,-37.274563
1.455,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.320105,-37.274563
1.4575,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.317605,-37.274563
1.46,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.315105,-37.274563
1.4625,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.312605,-37.274563
1.465,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.310105,-37.274563
1.4675,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.307605,-37.274563
1.47,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.305105,-37.274563
1.4725,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.302605,-37.274563
1.475,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.300105,-37.274563
1.4775,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.297605,-37.274563
1.48,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.295105,-37.274563
1.4825,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.292605,-37.274563
1.485,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.290105,-37.274563
1.4875,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.287605,-37.274563
1.49,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.285105,-37.274563
1.4925,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.282605,-37.274563
1.495,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.280105,-37.274563
1.4975,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.277605,-37.274563
1.5,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.275105,-37.274563
1.5025,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.272605,-37.274563
1.505,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.270105,-37.274563
1.5075,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.267605,-37.274563
1.51,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.265105,-37.274563
1.5125,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.262605,-37.274563
1.515,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.260105,-37.274563
1.5175,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.257605,-37.274563
1.52,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.255105,-37.274563
1.5225,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.252605,-37.274563
1.525,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.250105,-37.274563
1.5275,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.247605,-37.274563
1.53,259.95898,261.62521,263.94827,258.63998,264.51797,257.96732,260.07001,267.59421,-59.245105,-37.274563
1.5325,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.242605,-37.274563
1.535,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.240105,-37.274563
1.5375,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.237605,-37.274563
1.54,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.235105,-37.274563
1.5425,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.232605,-37.274563
1.545,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.230105,-37.274563
1.5475,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.227605,-37.274563
1.55,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.225105,-37.274563
1.5525,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.222605,-37.274563
1.555,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.220105,-37.274563
1.5575,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.217605,-37.274563
1.56,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.215105,-37.274563
1.5625,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.212605,-37.274563
1.565,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.210105,-37.274563
1.5675,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.207605,-37.274563
1.57,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.205105,-37.274563
1.5725,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.202605,-37.274563
1.575,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.200105,-37.274563
1.5775,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.197605,-37.274563
1.58,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.195105,-37.274563
1.5825,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.192605,-37.274563
1.585,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.190105,-37.274563
1.5875,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.187605,-37.274563
1.59,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.185105,-37.274563
1.5925,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.182605,-37.274563
1.595,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.180105,-37.274563
1.5975,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.177605,-37.274563
1.6,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.175105,-37.274563
1.6025,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.172605,-37.274563
1.605,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.170105,-37.274563
1.6075,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.167605,-37.274563
1.61,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.165105,-37.274563
1.6125,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.162605,-37.274563
1.615,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.160105,-37.274563
1.6175,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.157605,-37.274563
1.62,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.155105,-37.274563
1.6225,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.152605,-37.274563
1.625,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.150105,-37.274563
1.6275,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.147605,-37.274563
1.63,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.145105,-37.274563
1.6325,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.142605,-37.274563
1.635,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.140105,-37.274563
1.6375,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.137605,-37.274563
1.64,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.135105,-37.274563
1.6425,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.132605,-37.274563
1.645,259.95898,261.62521,260.23187,258.63998,256.5723,257.96732,260.07001,261.44397,-59.130105,-37.274563
1.6475,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.127605,-37.274563
1.65,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.125105,-37.274563
1.6525,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.122605,-37.274563
1.655,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.120105,-37.274563
1.6575,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.117605,-37.274563
1.66,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.115105,-37.274563
1.6625,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.112605,-37.274563
1.665,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.110105,-37.274563
1.6675,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.107605,-37.274563
1.67,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.105105,-37.274563
1.6725,259.95898,261.62521,260.23187,256.78,256.5723,257.96732,257.57999,261.44397,-59.102605,-37.274563
1.675,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.100105,-37.274563
1.6775,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.097605,-37.274563
1.68,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.095105,-37.274563
1.6825,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.092605,-37.274563
1.685,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.090105,-37.274563
1.6875,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.087605,-37.274563
1.69,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.085105,-37.274563
1.6925,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.082605,-37.274563
1.695,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.080105,-37.274563
1.6975,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.077605,-37.274563
1.7,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.075105,-37.274563
1.7025,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.072605,-37.274563
1.705,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.070105,-37.274563
1.7075,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.067605,-37.274563
1.71,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.065105,-37.274563
1.7125,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.062605,-37.274563
1.715,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.060105,-37.274563
1.7175,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.057605,-37.274563
1.72,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.055105,-37.274563
1.7225,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.052605,-37.274563
1.725,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.050105,-37.274563
1.7275,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.047605,-37.274563
1.73,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.045105,-37.274563
1.7325,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.042605,-37.274563
1.735,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.040105,-37.274563
1.7375,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.037605,-37.274563
1.74,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.035105,-37.274563
1.7425,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.032605,-37.274563
1.745,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.030105,-37.274563
1.7475,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.027605,-37.274563
1.75,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.025105,-37.274563
1.7525,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.022605,-37.274563
1.755,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.020105,-37.274563
1.7575,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.017605,-37.274563
1.76,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.015105,-37.274563
1.7625,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.012605,-37.274563
1.765,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.010105,-37.274563
1.7675,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.007605,-37.274563
1.77,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.005105,-37.274563
1.7725,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.002605,-37.274563
1.775,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-59.000105,-37.274563
1.7775,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.997605,-37.274563
1.78,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.995105,-37.274563
1.7825,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.992605,-37.274563
1.785,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.990105,-37.274563
1.7875,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.987605,-37.274563
1.79,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.985105,-37.274563
1.7925,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.982605,-37.274563
1.795,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.980105,-37.274563
1.7975,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.977605,-37.274563
1.8,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.975105,-37.274563
1.8025,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.972605,-37.274563
1.805,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.970105,-37.274563
1.8075,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.967605,-37.274563
1.81,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.965105,-37.274563
1.8125,256.67252,257.55807,263.41922,256.78,258.65091,252.35623,257.57999,265.01492,-58.962605,-37.274563
