-4.000000000000000000e+03,5.706812472670621084e+00,4.715596003932389202e+00
-3.000000000000000000e+03,5.134555330496210601e+00,3.949702546891710853e+00
-2.000000000000000000e+03,4.719542619082851331e+00,3.315026014232261176e+00
-1.500000000000000000e+03,4.578580768513222488e+00,3.069430453210776122e+00
-1.000000000000000000e+03,4.486622700374021555e+00,2.887650132044821571e+00
-5.000000000000000000e+02,4.444238835311916880e+00,2.780429359158104852e+00
-2.500000000000000000e+02,4.442068942336507398e+00,2.758779481846858062e+00
0.000000000000000000e+00,4.452699628377300378e+00,2.757950829195932929e+00
2.500000000000000000e+02,4.475560821220430974e+00,2.778335104277727563e+00
5.000000000000000000e+02,4.510460768231244977e+00,2.819111395853375779e+00
1.000000000000000000e+03,4.614340832356654154e+00,2.958464262731875571e+00
1.500000000000000000e+03,4.761452518497101494e+00,3.164397357725833526e+00
2.000000000000000000e+03,4.946367000107041889e+00,3.423235920097207785e+00
3.000000000000000000e+03,5.410324408851067801e+00,4.053065865068140816e+00
4.000000000000000000e+03,5.966033604385060585e+00,4.770634058751845430e+00
