-4.000000000000000000e+03,4.019100893450042378e+01,3.901260078605901782e+01
-3.000000000000000000e+03,4.098982320776664068e+01,3.904352186237044009e+01
-2.000000000000000000e+03,4.186746521334794124e+01,3.901307639948917227e+01
-1.500000000000000000e+03,4.240986260918613482e+01,3.902302277361025773e+01
-1.000000000000000000e+03,4.296427004765907043e+01,3.892172066527474072e+01
-5.000000000000000000e+02,4.351440260565052398e+01,3.877155794960470558e+01
-2.500000000000000000e+02,4.381718621441238781e+01,3.869164784998726248e+01
0.000000000000000000e+00,4.415342228599381968e+01,3.857177500585245156e+01
2.500000000000000000e+02,4.431694234208431027e+01,3.846910568244236117e+01
5.000000000000000000e+02,4.464173884859419417e+01,3.837995854108169880e+01
1.000000000000000000e+03,4.528166430359955541e+01,3.814659486961406998e+01
1.500000000000000000e+03,4.575726436554993626e+01,3.801365932922371371e+01
2.000000000000000000e+03,4.627734387927908699e+01,3.795285730218020603e+01
3.000000000000000000e+03,4.737888511925063995e+01,3.786868958740342350e+01
4.000000000000000000e+03,4.842516040414196254e+01,3.809717369447264446e+01
