"fid,N,10,0","c_Degrees,N,24,15",xcoord,ycoord,EM_h_K_12,EM_h_K_25,EM_h_KA_25,EM_h_KA_125,NSIDC_F17_37HA,NSIDC_F17_19HD,NSIDC_F16_19HA,NSIDC_F16_37HA,NSIDC_F16_19HD,NSIDC_F16_37HD,NSIDC_F17_19HA,NSIDC_F15_19HD
0.00000,1.14750,-59.62761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.15000,-59.62511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.15250,-59.62261,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.15500,-59.62011,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.15750,-59.61761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.16000,-59.61511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.16250,-59.61261,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.16500,-59.61011,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.16750,-59.60761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.17000,-59.60511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.17250,-59.60261,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.17500,-59.60011,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.17750,-59.59761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.18000,-59.59511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.18250,-59.59261,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.18500,-59.59011,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.18750,-59.58761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.19000,-59.58511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.19250,-59.58261,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.19500,-59.58011,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.19750,-59.57761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.20000,-59.57511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.20250,-59.57261,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.20500,-59.57011,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.20750,-59.56761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.21000,-59.56511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.21250,-59.56261,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.21500,-59.56011,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.21750,-59.55761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.22000,-59.55511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.22250,-59.55261,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.22500,-59.55011,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.22750,-59.54761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.23000,-59.54511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.23250,-59.54261,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.23500,-59.54011,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.23750,-59.53761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.24000,-59.53511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.24250,-59.53261,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.24500,-59.53011,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.24750,-59.52761,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.25000,-59.52511,-37.27456,270.28281,266.71567,264.70602,266.21109,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.25250,-59.52261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.25500,-59.52011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.25750,-59.51761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.26000,-59.51511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.26250,-59.51261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.26500,-59.51011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.26750,-59.50761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.27000,-59.50511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.27250,-59.50261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.27500,-59.50011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.27750,-59.49761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.28000,-59.49511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.28250,-59.49261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.28500,-59.49011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.28750,-59.48761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.29000,-59.48511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.29250,-59.48261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.29500,-59.48011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.29750,-59.47761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.30000,-59.47511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.30250,-59.47261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.30500,-59.47011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.30750,-59.46761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.31000,-59.46511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.31250,-59.46261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.31500,-59.46011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.31750,-59.45761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.32000,-59.45511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.32250,-59.45261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.32500,-59.45011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.32750,-59.44761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.33000,-59.44511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.33250,-59.44261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.33500,-59.44011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.33750,-59.43761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.34000,-59.43511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.34250,-59.43261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.34500,-59.43011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.34750,-59.42761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.35000,-59.42511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.35250,-59.42261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.35500,-59.42011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.35750,-59.41761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.36000,-59.41511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.36250,-59.41261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.36500,-59.41011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.36750,-59.40761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.37000,-59.40511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.37250,-59.40261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.37500,-59.40011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.37750,-59.39761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.38000,-59.39511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.38250,-59.39261,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.38500,-59.39011,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.38750,-59.38761,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.39000,-59.38511,-37.27456,266.40335,266.71567,264.70602,265.54529,266.32001,258.10001,261.07999,264.29001,259.41000,260.13000,262.60999,262.16998
0.00000,1.39250,-59.38261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.39500,-59.38011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.39750,-59.37761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.40000,-59.37511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.40250,-59.37261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.40500,-59.37011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.40750,-59.36761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.41000,-59.36511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.41250,-59.36261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.41500,-59.36011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.41750,-59.35761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.42000,-59.35511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.42250,-59.35261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.42500,-59.35011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.42750,-59.34761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.43000,-59.34511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.43250,-59.34261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.43500,-59.34011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.43750,-59.33761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.44000,-59.33511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.44250,-59.33261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.44500,-59.33011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.44750,-59.32761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.45000,-59.32511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.45250,-59.32261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.45500,-59.32011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.45750,-59.31761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.46000,-59.31511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.46250,-59.31261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.46500,-59.31011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.46750,-59.30761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.47000,-59.30511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.47250,-59.30261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.47500,-59.30011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.47750,-59.29761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.48000,-59.29511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.48250,-59.29261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.48500,-59.29011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.48750,-59.28761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.49000,-59.28511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.49250,-59.28261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.49500,-59.28011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.49750,-59.27761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.50000,-59.27511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.50250,-59.27261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.50500,-59.27011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.50750,-59.26761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.51000,-59.26511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.51250,-59.26261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.51500,-59.26011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.51750,-59.25761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.52000,-59.25511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.52250,-59.25261,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.52500,-59.25011,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.52750,-59.24761,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.53000,-59.24511,-37.27456,267.59421,261.62521,259.95898,263.94827,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.53250,-59.24261,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.53500,-59.24011,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.53750,-59.23761,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.54000,-59.23511,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.54250,-59.23261,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.54500,-59.23011,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.54750,-59.22761,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.55000,-59.22511,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.55250,-59.22261,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.55500,-59.22011,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.55750,-59.21761,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.56000,-59.21511,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.56250,-59.21261,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
0.00000,1.56500,-59.21011,-37.27456,261.44397,261.62521,259.95898,260.23187,265.38998,258.29999,257.94000,260.16000,258.63998,260.07001,260.72000,258.01999
